id,code,station,active,stationType,nameDepartment,nameProvince,nameMunicipality,nameBasin,macroregion,latitude,longitude,altitude,owner,start,operator,photo,stationCategory,status
44,A-1269,Chive PD (Satelital),False,Automática,Pando,Manuripi,Filadelfia,Parte Media del Rio Madre de Dios,Amazonia,-12.3928,-68.589203,182.0,SENAMHI,2012-10-27,,stations/station/l2t88zpxwokoi07.png,Meteorológica,Inactivo
22,A-2364,Bermejo (Satelital),False,Satelital,Tarija,Arce,Bermejo,Desembocadura de Rio Grande de Tarija,Valles,-22.7708,-64.311699,406.0,SENAMHI,2011-08-11,,,Meteorológica,Inactivo
1536,A-1865,San Pedro - Buena Vista,False,Convencional,Potosí,Chárcas,San Pedro de Buena Vista,Rio San Pedro,Valles,-18.266666999999998,-65.983333,2743.0,,1970-12-26,,,Meteorológica,Inactivo
1830,23-00080,Oro Ingenio_H,True,Convencional,Potosí,Sur Chichas,Tupiza,Rio Oro Ingenio,Valles,-21.309444,-65.960611,3362.0,SENAMHI,2023-01-24,SENAMHI,stations/station/3wx8l3iqw4vby9q.jpeg,Hidrológica,Activo
323,A-1768,Tambillo_M,True,Automática telemétrica GPRS,La Paz,Los Andes,Laja,Catavi,Altiplano,-16.525295,-68.497432,3839.0,MMAyA (Ministerio de Medio Ambiente y Agua) - UGCK,2019-11-29,MMAyA (Ministerio de Medio Ambiente y Agua),stations/station/zd25w07bwybcmlu.jpeg,Meteorológica,Activo
552,A-1866,Challapata Aut,True,Convencional,Oruro,Abaroa,Challapata,Rio Tacagua,Altiplano,-18.895833,-66.777778,3733.0,,2011-07-31,,,Meteorológica,Activo
710,A-2264,La Mamora,True,Convencional,Tarija,Arce,Padcaya,Rio Bermejo Orosas,Valles,-22.178056,-64.664444,1233.0,SENAMHI,2008-03-29,SENAMHI,,Meteorológica,Activo
1014,A-1865,Poroma (CHQ),True,Convencional,Chuquisaca,Oropeza,Poroma,Rio San Pedro,Valles,-18.534167,-65.425833,2300.0,,1973-12-31,,,Meteorológica,Activo
707,A-2162,Ibibobo,True,Convencional,Tarija,Gran Chaco,Villa Montes,Moras,Chaco,-21.541667,-62.997222,398.0,,1975-05-31,,,Meteorológica,Activo
1033,A-1964,Villa Alcala,True,Convencional,Chuquisaca,Tomina,Alcalá,Rio Azero,Valles,-19.360833,-64.387778,2080.0,SENAMHI,1975-07-29,SENAMHI,,Meteorológica,Activo
748,A-2164,Yesera Sur,True,Convencional,Tarija,Cercado Tarija,Tarija,Rio Santa Ana,Valles,-21.467222,-64.558333,2092.0,SENAMHI,2001-12-30,SENAMHI,,Meteorológica,Activo
467,A-2065,Molinos Pampa,False,Convencional,Potosí,José María Linares,Puna,Rio Jilche,Valles,-20.069722,-65.337778,3295.0,SENAMHI,2006-03-30,SENAMHI,,Meteorológica,Mantenimiento
60,A-2166,Cotagaita (Satelital),False,Automática,Potosí,Nor Chichas,Cotagaita,Parte Media del Rio Cotagaita,Valles,-20.8223,-65.64695,2644.0,SENAMHI,2001-01-27,,,Meteorológica,Inactivo
1822,00072,Caiza (AJAYU),False,Automática telemétrica GPRS,Tarija,Gran Chaco,Yacuiba,Rio Caiza,Chaco,-21.806417,-63.555944,561.0,SENAMHI,2022-10-12,SENAMHI,stations/station/cl8sr3zs3edwlra.jpeg,Meteorológica,Mantenimiento
1526,A-1667,Jalancha,False,Convencional,La Paz,Inquisivi,Quime,Rio Boopy,Valles,-16.783333,-67.483333,3200.0,,1975-07-29,,,Meteorológica,Mantenimiento
977,A-2066,Atocha,True,Convencional,Potosí,Sur Chichas,Atocha,Rio Quechisla,Altiplano,-20.933333,-66.216667,3700.0,SENAMHI,1984-10-29,SENAMHI,,Meteorológica,Mantenimiento
1250,A-1965,La Mendoza,True,Convencional,Potosí,Tomás Frías,Yocalla,Yocalla,Valles,-19.347778,-65.9575,2080.0,SENAMHI,1975-05-29,SENAMHI,,Meteorológica,Mantenimiento
1005,A-2164,Alto Cajas,False,Convencional,Tarija,Méndez,Villa San Lorenzo,Rosario,Valles,-21.3,-64.466667,2980.0,Dirección del Pilcomayo,1977-11-28,SENAMHI,,Meteorológica,Inactivo
1819,00069,Hito BR,True,Convencional,Tarija,Gran Chaco,Villa Montes,El Toro,Chaco,-21.67,-62.46,273.0,CEIBO,2021-12-28,CEIBO,,Meteorológica,Inactivo
32,A-1668,Carmen Pampa - GPRS,True,Automática,La Paz,Nor Yungas,Coroico,Rio Kaka,Yungas - Chapare,-16.258101,-67.691101,2010.0,,,,stations/station/ss94hzdnfqssyam.png,,Inactivo
676,A-2164,Ce.Na.Vit.,True,Convencional,Tarija,Avilés,Uriondo,Rio Camacho,Valles,-21.725278,-64.658056,1730.0,Dirección del Pilcomayo,1989-09-26,SENAMHI,stations/station/1f1yolnpbh27vmu.png,Meteorológica,Inactivo
95,A-1665,Gundonovia_H (GPRS),True,Automática,Beni,Marbán,Loreto,Desembocadura del Rio Secure,Llanuras y Sabanas,-15.5147,-65.112801,179.0,,2016-10-25,,,Hidrológica,Inactivo
689,A-2164,El Huayco,False,Convencional,Tarija,O'Connor,Entre Rios (La Moreta),Rio Salado,Chaco,-21.3175,-64.253333,1510.0,Dirección del Pilcomayo,2006-09-28,SENAMHI,,Meteorológica,Inactivo
1689,A-2164,Las Panosas,True,Convencional,Tarija,Cercado Tarija,Tarija,Rio Guadalquivir,Valles,-21.538333,-64.726944,1840.0,Dirección del Pilcomayo,1999-12-28,SENAMHI,,Meteorológica,Mantenimiento
1852,23-00101,Cotagaita_H (GPRS),True,Automática telemétrica GPRS,Potosí,Nor Chichas,Cotagaita,Parte Media del Rio Cotagaita,Valles,-20.821129,-65.66605,2646.0,UCEP-Mi Riego,2023-03-08,UCEP-SENAMHI,stations/station/4csgflljfm7fp53.jpeg,Hidrológica,Activo
1848,23-00097,Tupiza_1_H (GPRS),True,Automática telemétrica GPRS,Potosí,Sur Chichas,Tupiza,Chuquiago,Valles,-21.561374,-65.647734,2840.0,UCEP-Mi Riego,2023-03-09,UCEP-SENAMHI,stations/station/84xhbd8prhqhlmb.jpeg,Hidrológica,Activo
1826,23-00076,Guajara-Mirim - Guayaramerín,True,Convencional,Beni,Vaca Diez,Guayaramerín,Rio Guayanamerin,Amazonia,-10.813773,-65.347792,126.0,NAABOL,2015-12-25,NAABOL,,Meteorológica,Activo
1838,23-00088,Sichez_H (GPRS),True,Automática telemétrica GPRS,Cochabamba,Germán Jordán,Toco,Rio Caine,Valles,-17.677354,-65.944892,2847.0,UCEP-Mi Riego,,UCEP-SENAMHI,stations/station/qckk7dbvhnjdfxn.jpeg,Hidrológica,Activo
1684,A-1767,Tambo (EuroClima),True,Convencional,La Paz,Aroma,Sica Sica,Rio Boopy,Altiplano,-17.196997,-67.571667,3882.0,HELVETAS,2020-01-24,Municipio - SENAMHI,stations/station/x7tbhnfmlrhj6zt.jpeg,Meteorológica,Activo
1856,23-00105,Covendo_M (GPRS),True,Automática telemétrica GPRS,La Paz,Sud Yungas,Palos Blancos,Rio Cotacajes,Yungas - Chapare,-15.792097,-66.976001,1512.0,UCEP-Mi Riego,2023-04-05,UCEP-SENAMHI,stations/station/r35u1dfbz4zul9f.jpeg,Meteorológica,Activo
525,A-1766,Sarco,True,Convencional,Cochabamba,Cercado Cochabamba,Cochabamba,Rio Caine,Valles,-17.384167,-66.175556,2587.0,SENAMHI,1989-10-29,SENAMHI,stations/station/fx00spp8dh3mwr5.jpeg,Meteorológica,Activo
1844,23-00094,Rurrenabaque_H (GPRS),True,Automática telemétrica GPRS,La Paz,Abel Iturralde,San Buenaventura,Parte Baja del Rio Beni,Amazonia,-14.443184,-67.534104,194.0,UCEP-Mi Riego,,UCEP-SENAMHI,stations/station/o0tmjz8sohwumd5.jpeg,Hidrológica,Activo
1843,23-00093,Coroico_H (GPRS),True,Automática telemétrica GPRS,La Paz,Nor Yungas,Coroico,Rio Kaka,Yungas - Chapare,-16.167927,-67.729205,1008.0,UCEP-Mi Riego,2023-04-08,UCEP-SENAMHI,stations/station/y96nel8oc06q3oy.jpeg,Hidrológica,Activo
1842,23-00092,Caranavi_H (GPRS),True,Automática telemétrica GPRS,La Paz,Caranavi,Caranavi,Rio Kaka,Yungas - Chapare,-15.832736,-67.572742,591.0,UCEP-Mi Riego,2023-04-08,UCEP-SENAMHI,stations/station/crau0xjqyqsktzd.jpeg,Hidrológica,Activo
1749,00008,Ixiamas (El Ceibo),True,Convencional,La Paz,Abel Iturralde,Ixiamas,Parte Baja del Rio Beni,Amazonia,-13.8991,-68.062217,304.0,Constructora el Ceibo,2022-03-06,Constructora el Ceibo,,Meteorológica,Activo
671,A-2164,Campanario,True,Convencional,Tarija,Méndez,Tomayapo (El Puente),Rio Tomayapu,Valles,-21.5125,-64.975556,3460.0,SENAMHI,1989-12-29,SENAMHI,stations/station/mlhiqsv8o6hmbnd.png,Meteorológica,Activo
1208,A-1763,Montero_Muyurina,True,Convencional,Santa Cruz,Obispo Santistéban,Montero,Rio Hondo,Chiquitania,-17.360278,-63.248056,300.0,SENAMHI,1991-04-29,SENAMHI,,Meteorológica,Activo
1009,A-1965,Ñucchu,True,Convencional,Chuquisaca,Oropeza,Yotala,Rio Canchi Mayu,Valles,-19.204722,-65.275556,2398.0,SENAMHI,1973-08-30,SENAMHI,,Meteorológica,Activo
1891,24-0002,Emapa San Julian,True,Convencional,Santa Cruz,Ñuflo De Chávez,San Julián,Rio Pailas,Chiquitania,-16.830872,-62.600514,274.0,EMAPA,,EMAPA,,Meteorológica,Activo
88,A-1965,Escana_HM (GPRS),True,Automática telemétrica GPRS,Chuquisaca,Yamparáez,Yamparáez,Rio Yamparaez,Valles,-19.248583,-65.104721,2990.0,,2018-11-18,,,Hidrológica,Mantenimiento
469,A-2163,Sachapera,True,Convencional,Tarija,Gran Chaco,Yacuiba,Qda. del Gritado,Chaco,-21.660556,-63.550556,619.0,SENAMHI,1977-11-28,SENAMHI,stations/station/zk93mquctxx6euc.png,Meteorológica,Activo
745,A-2164,Turumayo,True,Convencional,Tarija,Cercado Tarija,Tarija,Rio Guadalquivir,Valles,-21.556667,-64.778333,1978.0,SENAMHI,1998-12-30,SENAMHI,,Meteorológica,Activo
663,A-1668,Alto Lima-D6,False,Convencional,La Paz,Murillo,El Alto,RioTujsa Jahuira,Altiplano,-16.480477,-68.174747,4135.0,Municipio de El Alto,2015-03-22,Municipio de El Alto,stations/station/to78f3mubu6wbdx.jpeg,Meteorológica,Mantenimiento
270,A-1467,Santa Rosa,True,Automática,Beni,General José Balli,Santa Rosa,Rio Bio,Amazonia,-14.075038,-66.788723,280.0,NAABOL,2004-12-31,NAABOL,,Meteorológica,Inactivo
1652,A-1662,San Julian (GPRS),True,Automática,Santa Cruz,Ñuflo De Chávez,San Julián,Rio Pailas,Chiquitania,-16.915833,-62.625833,305.0,,2019-03-30,,,Meteorológica,Inactivo
1653,A-2164,Calamuchita OTN (GPRS),True,Automática,Tarija,Avilés,Uriondo,Rio Camacho,Valles,-21.699167,-64.623889,1696.0,,2018-02-27,,,Meteorológica,Inactivo
1866,23-00115,Palos Blancos_M (GPRS),True,Automática telemétrica GPRS,La Paz,Sud Yungas,Palos Blancos,Parte Alta del Rio Beni,Yungas - Chapare,-15.56095,-67.299618,486.0,UCEP-Mi Riego,2023-04-04,UCEP-SENAMHI,stations/station/fowdxcklrp3q7uo.jpeg,Meteorológica,Activo
1840,23-00090,Palos Blancos_H (GPRS),True,Automática telemétrica GPRS,La Paz,Sud Yungas,Palos Blancos,Parte Alta del Rio Beni,Yungas - Chapare,-15.557601,-67.374183,397.0,UCEP-Mi Riego,2023-04-05,UCEP-SENAMHI,stations/station/csacjdxz47p5sr6.jpeg,Hidrológica,Activo
1851,23-00100,Camargo_H (GPRS),True,Automática telemétrica GPRS,Chuquisaca,Nor Cinti,Camargo,Desembocadura del Rio Chico,Valles,-20.641136,-65.205862,2412.0,UCEP-Mi Riego,2023-03-10,UCEP-SENAMHI,stations/station/3nf3sqbsjsgqnju.jpeg,Hidrológica,Activo
336,A-1766,Totora Qhocha_H (GPRS),True,Automática telemétrica GPRS,Cochabamba,Tiraque,Tiraque,Rio Caine,Valles,-17.457,-65.627502,3763.0,VRHR - MMAyA,2018-11-27,SENAMHI,,Hidrológica,Activo
1854,23-00103,Villa Tunari_H (GPRS),True,Automática telemétrica GPRS,Cochabamba,Tiraque,Shinahota,Arr. Bubusama,Yungas - Chapare,-16.972978,-65.398594,286.0,UCEP-Mi Riego,2023-04-19,UCEP-SENAMHI,stations/station/p61dr4iibuivp52.jpeg,Hidrológica,Activo
1849,23-00098,Tupiza_2_H (GPRS),True,Automática telemétrica GPRS,Potosí,Sur Chichas,Tupiza,Quiriza,Valles,-21.524334,-65.738034,2494.0,UCEP-Mi Riego,2023-03-07,UCEP-SENAMHI,stations/station/ob353vmxqjk2acp.jpeg,Hidrológica,Activo
305,A-2268,Silala (Satelital),False,Satelital,Potosí,Sur Lipez,San Pablo,Sin Nombre,Altiplano,-22.007039,-68.012364,4000.0,SENAMHI,2013-06-09,,,Meteorológica,Inactivo
260,A-2165,Rio San Juan-El Puente (GPRS),True,Automática telemétrica GPRS,Tarija,Méndez,Tomayapo (El Puente),Las Carreras,Valles,-21.233299,-65.199997,2330.0,,2016-06-29,,stations/station/djwipxt1yvc0xcv.png,Hidrológica,Activo
1704,A-1668,El Belen (EuroClima),False,Convencional,La Paz,Omasuyos,Achacachi,Rio Jachcha Jahuira,Altiplano,-16.019295,-68.712072,3828.0,HELVETAS,2019-11-22,Municipio - SENAMHI,stations/station/8b81fhzwn1lzyye.jpeg,Meteorológica,Mantenimiento
893,A-2066,Lago Toro,False,Convencional,Potosí,Antonio Quijarro,Tomave,Rio Yura,Altiplano,-20.066667,-66.15,3940.0,SENAMHI,2005-09-28,SENAMHI,stations/station/zmm2gvh2kwzpxrm.png,Meteorológica,Mantenimiento
890,A-2064,Machigua,False,Convencional,Tarija,O'Connor,Entre Rios (La Moreta),Rio Nacamiri,Chaco,-20.958333,-64.141944,752.0,SENAMHI,2005-09-28,SENAMHI,stations/station/1cz5zq19jl2tyd7.png,Meteorológica,Mantenimiento
685,A-2162,Crevaux,True,Convencional,Tarija,Gran Chaco,Yacuiba,Moras,Chaco,-21.824722,-62.9175,292.0,Dirección del Pilcomayo,1975-05-28,SENAMHI,stations/station/9piis0dchrt82uu.png,Meteorológica,Inactivo
690,A-2163,El Mezquinado,False,Convencional,Tarija,Gran Chaco,Villa Montes,Resistencia,Chaco,-21.345833,-63.028333,459.0,Dirección del Pilcomayo,2005-09-27,SENAMHI,stations/station/c1vg6h03a2825a3.png,Meteorológica,Mantenimiento
1718,00001,Sorata VIP SRL,True,Convencional,La Paz,Larecaja,Sorata,Rio Kaka,Yungas - Chapare,-15.767038,-68.648354,2598.0,Constructora VIP SRL ,2022-01-21,Constructora VIP SRL ,stations/station/lkn5vyvgwaqo6cu.jpeg,Meteorológica,Activo
457,A-1867,Opoqueri,True,Convencional,Oruro,Carangas,Corque,Qda. Chokhajahuira,Altiplano,-18.536776,-67.899884,3777.0,SENAMHI,2009-12-23,SENAMHI,stations/station/dd1tggcck3gyrwx.png,Meteorológica,Activo
959,A-1868,Sacabaya,True,Convencional,Oruro,Sabaya,Sabaya,Sacabaya,Altiplano,-18.572199,-68.789219,3845.0,SENAMHI,1972-12-23,SENAMHI,stations/station/g0ifla7poiah6q9.png,Meteorológica,Activo
962,A-1967,Ucumasi,True,Convencional,Oruro,Ladislao Cabrera,Salinas de Garcí Mendoza,Sin Nombre,Altiplano,-19.130278,-67.424722,3763.0,SENAMHI,1975-07-25,SENAMHI,stations/station/zckxyne861ae6zw.png,Meteorológica,Activo
1466,A-1766,Chillca,True,Convencional,Oruro,Cercado Oruro,Paria,Rio Jachuma,Altiplano,-17.837002,-66.813942,4025.0,SENAMHI,2010-12-27,SENAMHI,stations/station/u652yw6htzi20tt.png,Meteorológica,Activo
1036,A-1965,Yamparaez,False,Convencional,Chuquisaca,Yamparáez,Yamparáez,Rio Yamparaez,Valles,-19.192222,-65.120556,3100.0,SENAMHI,1973-12-29,SENAMHI,,Meteorológica,Inactivo
1913,24-022,Porvenir_H (SAT),True,Satelital,Pando,,Porvenir,Rio Tahuamanu,Amazonia,-11.271121,-68.736771,,SENAMHI,2024-09-30,SENAMHI,stations/station/kr7gp36oiruxih6.jpeg,Hidrológica,Activo
1918,24-027,La Chimba,True,Convencional,Cochabamba,Cercado Cochabamba,Cochabamba,Rio Caine,Valles,-17.399615,-66.169781,,SENAMHI,2024-09-29,SENAMHI,stations/station/v7cxtawsu8ayq0j.jpeg,Meteorológica,Activo
481,A-2063,Macharety,False,Convencional,Chuquisaca,Luis Calvo,Macharetí,Rio Tati,Chaco,-20.813611,-63.36,660.0,SENAMHI,1986-08-29,SENAMHI,,Meteorológica,Inactivo
740,A-2163,Tigüipa,False,Convencional,Chuquisaca,Luis Calvo,Macharetí,Rio Ihuiraru,Chaco,-21.000556,-63.327222,515.0,SENAMHI,2005-09-27,SENAMHI,stations/station/60zj7fgj5h67x6h.png,Meteorológica,Inactivo
321,A-1867,Tapacari (GPRS),True,Automática telemétrica GPRS,Cochabamba,Tapacarí,Tapacarí,Rio Caine,Valles,-17.515438,-66.62196,3953.0,CTB - Municipio,2018-08-27,SENAMHI,,Meteorológica,Mantenimiento
1701,A-1668,12 de Mayo - EBC,True,Convencional,La Paz,Ingavi,Viacha,RioTujsa Jahuira,Altiplano,-16.623056,-68.273056,3882.0,,2019-11-28,,,Meteorológica,Mantenimiento
1695,A-1768,Campamento Pansuri (COPESA),True,Convencional,La Paz,Pacajes,Caquiaviri,Nacientes del Rio Desaguadero,Altiplano,-17.028333,-68.598333,3941.0,COPESA S.A.,2021-07-28,COPESA S.A.,,Meteorológica,Mantenimiento
1691,A-1668,Contorno Arriba (ICA),True,Convencional,La Paz,Ingavi,Viacha,Parte Media Rio Jacha Jahuira,Altiplano,-16.714444,-68.319167,3911.0,,2020-05-30,,,Meteorológica,Mantenimiento
1693,A-1668,Cutusuma (Vilte & Flores),True,Convencional,La Paz,Los Andes,Puerto Pérez,Rio Suricama,Altiplano,-16.335278,-68.579167,5840.0,,2021-02-26,,,Meteorológica,Mantenimiento
1662,A-1668,Guaqui - Khasa (ICA),True,Convencional,La Paz,Ingavi,Puerto Mayor de Guaqui,Desaguadero,Altiplano,-16.611389,-68.91,3862.0,,2019-11-29,,,Meteorológica,Mantenimiento
885,A-1668,Huarina (Asociación HUARINA),True,Convencional,La Paz,Omasuyos,Huarina,Tola Tola,Altiplano,-16.165833,-68.667222,3875.0,Asociación HUARINA,2019-11-28,Asociación HUARINA,,Meteorológica,Mantenimiento
471,A-2065,Palca Grande,True,Convencional,Chuquisaca,Nor Cinti,Camargo,Desembocadura Rio Grande,Valles,-20.740556,-65.235556,2347.0,SENAMHI,1973-09-25,SENAMHI,stations/station/6gc7f15jj54391k.png,Meteorológica,Activo
1061,A-1667,Irupana,False,Convencional,La Paz,Sud Yungas,Irupana,Rio Boopy,Yungas - Chapare,-16.473056,-67.452778,1946.0,,1944-12-29,,,Meteorológica,Mantenimiento
1696,A-1767,Lahuachaca Maestranza (COPESA),True,Convencional,La Paz,Aroma,Sica Sica,Rio Toloma,Altiplano,-17.3925,-67.681944,3759.0,COPESA S.A.,2021-07-30,COPESA S.A.,,Meteorológica,Mantenimiento
1069,A-1668,San Juan Huancollo,False,Convencional,La Paz,Ingavi,Desaguadero,Desaguadero,Altiplano,-16.585556,-68.966667,3829.0,SENAMHI,1984-04-26,SENAMHI,stations/station/7f1tg15wt2mhyas.png,Meteorológica,Mantenimiento
1700,A-1668,San Martin - EBC,True,Convencional,La Paz,Murillo,El Alto,RioTujsa Jahuira,Altiplano,-16.566111,-68.219444,3964.0,,2019-11-28,,,Meteorológica,Mantenimiento
1717,A-1567,Villa El Porvenir (PIQUENDO),True,Convencional,La Paz,Caranavi,Alto Beni,Parte Alta del Rio Beni,Yungas - Chapare,-15.606944,-67.247778,444.0,,2021-09-28,,,Meteorológica,Mantenimiento
559,A-1867,Orinoca AT,True,Convencional,Oruro,Sur Carangas,Belen de Andamarca,Orinoca,Altiplano,-18.968333,-67.263056,3797.0,SENAMHI,2010-12-28,SENAMHI,,Meteorológica,Mantenimiento
965,A-1966,Cruce Ventilla,True,Convencional,Oruro,Abaroa,Challapata,Rio San Pedro,Altiplano,-19.0761,-66.2108,4119.0,SENAMHI,1987-12-28,SENAMHI,stations/station/js9goyeb6hkmdfu.png,Meteorológica,Mantenimiento
52,A-2066,Challviri_HM (GPRS),True,Automática telemétrica GPRS,Potosí,Tomás Frías,Potosí,Rio Rosario,Valles,-19.655561,-65.696024,4424.0,,2018-11-23,,,Meteorológica,Mantenimiento
111,A-1866,Irupata (GPRS),True,Automática telemétrica GPRS,Potosí,Rafael Bustillo,Chayanta,Rio San Pedro,Altiplano,-18.4072,-66.3983,3850.0,EVAs - Municipio,2014-06-14,EVAs - Municipio,,Meteorológica,Mantenimiento
1074,A-1968,Actara,True,Convencional,Potosí,Tomás Frías,Tinguipaya,Rio Tinquipaya,Valles,-19.0725,-65.9617,3482.0,SENAMHI,1976-05-28,SENAMHI,stations/station/70lncf8zniwmbja.jpeg,Meteorológica,Mantenimiento
980,A-1965,Colavi,True,Convencional,Potosí,Cornelio Saavedra,Tacobamba,Tirina,Valles,-19.316667,-65.533333,3850.0,SENAMHI,1976-05-28,SENAMHI,stations/station/tt1q6uitahkgmak.png,Meteorológica,Activo
505,A-2066,Kilpani,True,Convencional,Potosí,Antonio Quijarro,Tomave,Rio Yura,Altiplano,-20.033333,-66.116667,3620.0,SENAMHI,2005-09-27,SENAMHI,stations/station/etc4lbhnq4t0bhd.png,Meteorológica,Mantenimiento
1722,00005,San Ignacio-PitágorasSRL,True,Convencional,Santa Cruz,Velasco,San Ignacio de Velasco,Naciente del Rio Paragua,Chiquitania,-16.3998861,-60.9907083333333,,Pitágoras SRL,2022-02-23,Pitágoras SRL,stations/station/bnq3xneay987as7.jpeg,Meteorológica,Mantenimiento
944,A-2163,Algarrobillas,False,Convencional,Tarija,Gran Chaco,Yacuiba,El Gritado,Chaco,-21.855556,-63.293889,468.0,Dirección del Pilcomayo,1977-11-27,SENAMHI,stations/station/bzq44nqy8i7u12l.jpeg,Meteorológica,Inactivo
1813,00063,Villa Montes - Río Pilcomayo_H,True,Convencional,Tarija,Gran Chaco,Villa Montes,Villamontes,Chaco,-21.256971,-63.501751,392.0,CTN-P Pilcomayo,2012-12-01,SENAMHI,,Hidrológica,Activo
420,A-2163,Puerto Margarita,False,Convencional,Tarija,O'Connor,Entre Rios (La Moreta),Puerto Margarita,Chaco,-21.190556,-63.761389,495.0,Dirección del Pilcomayo,1973-10-28,SENAMHI,stations/station/42jwjixbsqvalee.png,Meteorológica,Mantenimiento
1870,23-00119,Sultaca_M (GPRS),True,Automática telemétrica GPRS,Chuquisaca,Nor Cinti,Camargo,Parte Media del Rio Chico,Valles,-20.443101,-65.092717,3176.0,UCEP-Mi Riego,2023-03-07,UCEP-SENAMHI,stations/station/lw4259k00cfbbx5.jpeg,Meteorológica,Activo
1865,23-00114,Incapampa - Coroico_M (GPRS),True,Automática telemétrica GPRS,La Paz,Nor Yungas,Coroico,Rio Kaka,Yungas - Chapare,-16.193451,-67.72282,1860.0,UCEP-Mi Riego,2023-04-06,UCEP-SENAMHI,stations/station/l1wqvw0cepzojc3.jpeg,Meteorológica,Activo
1863,23-00112,Guayaramerin_M (GPRS),True,Automática telemétrica GPRS,Beni,Vaca Diez,Guayaramerín,Rio Guayanamerin,Amazonia,-10.833914,-65.340038,,UCEP-Mi Riego,2023-04-21,,stations/station/kugsiodjd36ne22.jpeg,Meteorológica,Activo
1862,23-00111,Mecapaca_M (GPRS),True,Automática telemétrica GPRS,La Paz,Murillo,Mecapaca,Rio Boopy,Valles,-16.67064,-68.019973,2949.0,UCEP-Mi Riego,2023-05-05,UCEP-SENAMHI,stations/station/1twxfi1vdxe81zk.jpeg,Meteorológica,Activo
1859,23-00108,Anzaldo_M (GPRS),True,Automática telemétrica GPRS,Cochabamba,Esteban Arze,Anzaldo,Rio Caine,Valles,-17.780879,-65.930702,3023.0,UCEP-Mi Riego,2023-03-09,UCEP-SENAMHI,stations/station/tu1xv1b833ksh27.jpeg,Meteorológica,Activo
1845,23-00095,Riberalta_H (GPRS),True,Automática telemétrica GPRS,Beni,Vaca Diez,Riberalta,San Jose,Amazonia,-10.981896,-66.053588,124.0,UCEP-Mi Riego,2023-04-27,UCEP-SENAMHI,stations/station/j8d1bke8465b1me.jpeg,Hidrológica,Activo
1880,23-00130,Estación Icona_H,True,Convencional,Cochabamba,Chapare,Villa Tunari,Rio Espiritu Santo,Yungas - Chapare,-17.028555,-65.657292,551.0,SENAMHI,,SENAMHI,stations/station/jjp6vevuoixy2lq.png,Hidrológica,Activo
1877,23-00127,Puerto Deportivo_H,True,Convencional,Cochabamba,Carrasco,Chimoré,Arr. Primera palca,Yungas - Chapare,-16.728147,-64.838186,195.0,SENAMHI,,SENAMHI,stations/station/9gumdvovmqkfdsw.png,Hidrológica,Activo
1624,23-00124,Puerto Villarroel_H,True,Convencional,Cochabamba,Carrasco,Puerto Villarroel,Parte Alta del Rio  Ivirgarsama,Yungas - Chapare,-16.837599,-64.792065,193.0,SENAMHI,2023-06-26,SENAMHI,stations/station/aqspxy5boquzh7a.png,Hidrológica,Activo
1879,23-00129,Puente Gumucio_H,True,Convencional,Cochabamba,Chapare,Villa Tunari,Arr. Bubusama,Yungas - Chapare,-16.972709,-65.399281,283.0,SENAMHI,,SENAMHI,stations/station/xyr7zaspl0raj8h.png,Hidrológica,Activo
1811,00061,El Puente_H,True,Convencional,Chuquisaca,Sur Cinti,Las Carreras,Las Carreras,Valles,-21.239376,-65.208738,2330.0,SENAMHI,2016-11-26,SENAMHI,stations/station/6s9t18fffhoavt5.png,Hidrológica,Activo
1873,23-00122,Camargo_H,True,Convencional,Chuquisaca,Nor Cinti,Camargo,Desembocadura del Rio Chico,Valles,-20.638215,-65.203022,2411.0,SENAMHI,,SENAMHI,stations/station/7dqynky61aci2cs.png,Hidrológica,Activo
1876,23-00126,Puente Chimore_H,True,Convencional,Cochabamba,Carrasco,Chimoré,Rio Chimore,Yungas - Chapare,-16.997219,-65.134985,237.0,SENAMHI,,SENAMHI,stations/station/sd85smmbljh2wmh.png,Hidrológica,Activo
1878,23-00128,Puerto Aurora_H,True,Convencional,Cochabamba,Carrasco,Chimoré,Rio Chapare,Yungas - Chapare,-16.847843,-65.189448,216.0,SENAMHI,,SENAMHI,stations/station/6d1gjno731ir9to.png,Hidrológica,Activo
1864,23-00113,Bulo Bulo_M (GPRS),True,Automática telemétrica GPRS,Cochabamba,Carrasco,Entre Rios (Bulo Bulo),Rio Ichilo,Yungas - Chapare,-17.252487,-64.356283,,UCEP-Mi Riego,,,stations/station/c3kgq8w3871bwib.jpeg,Meteorológica,Activo
1872,23-00121,Puente Asloca_H,True,Convencional,Tarija,Avilés,Yunchará,Villa Pacheco,Altiplano,-21.733833,-65.301843,2544.0,SENAMHI,,SENAMHI,stations/station/1gr982uvt0zo5nd.png,Hidrológica,Activo
1861,23-00110,Ixiamas_M (GPRS),True,Automática telemétrica GPRS,La Paz,Abel Iturralde,Ixiamas,Parte Baja del Rio Beni,Amazonia,-13.771167,-68.135286,250.0,UCEP-Mi Riego,2023-04-06,UCEP-SENAMHI,stations/station/9gwint5y7fq51a4.jpeg,Meteorológica,Activo
1841,23-00091,La Asunta_H (GPRS),True,Automática telemétrica GPRS,La Paz,Sud Yungas,La Asunta,Rio Boopy,Yungas - Chapare,-16.150988,-67.177703,724.0,UCEP-Mi Riego,2023-04-01,UCEP-SENAMHI,stations/station/sqeg685s3qova6i.jpeg,Hidrológica,Activo
